서적명,일자,판매량
0655,20150129,0
0655,20150128,0
0655,20150131,0
0655,20150203,0
0655,20150204,0
0655,20150205,0
0655,20150206,0
0655,20150207,0
0655,20150209,0
0655,20150211,0
0655,20150213,0
0655,20150216,0
0655,20150217,0
0655,20150215,0
0655,20150219,0
0655,20150220,0
0655,20150221,0
0655,20150222,0
0655,20150224,0
0655,20150223,0
0655,20150226,0
0655,20150225,0
0655,20150227,0
0655,20150301,0
0655,20150302,0
0655,20150228,0
0655,20150303,0
0655,20150304,0
0655,20150306,0
0655,20150307,0
0655,20150308,0
0655,20150305,0
0655,20150310,0
0655,20150309,0
0655,20150312,0
0655,20150311,0
0655,20150314,0
0655,20150317,0
0655,20150315,0
0655,20150318,0
0655,20150316,0
0655,20150319,0
0655,20150321,0
0655,20150320,0
0655,20150323,0
0655,20150326,0
0655,20150324,0
0655,20150327,0
0655,20150328,0
0655,20150329,0
0655,20150330,0
0655,20150331,0
0655,20150113,0
0655,20150212,0
0655,20150202,0
0655,20150110,0
0655,20150130,0
0655,20150325,0
0655,20150127,0
0655,20150214,0
0655,20150112,0
0655,20150218,0
0655,20150208,0
0655,20150117,0
0655,20150118,0
0655,20150201,0
0655,20150116,0
0655,20150210,0
0655,20150119,0
0655,20150111,0
0655,20150313,0
0655,20150115,0
0655,20150322,0
0655,20150109,0
0656,20150102,0
0656,20150108,0
0656,20150109,0
0656,20150112,0
0656,20150116,0
0656,20150118,0
0656,20150129,0
0656,20150201,0
0656,20150131,0
0656,20150204,0
0656,20150210,0
0656,20150211,0
0656,20150218,0
0656,20150227,0
0656,20150307,0
0656,20150309,0
0656,20150317,0
0656,20150320,0
0656,20150323,0
0656,20150325,0
0656,20150326,0
0656,20150327,0
0656,20150330,0
0656,20150114,0
0656,20150306,0
0656,20150318,0
0656,20150313,0
0656,20150303,0
0656,20150217,0
0656,20150219,0
0656,20150209,0
0656,20150126,0
0656,20150106,0
0656,20150316,0
0656,20150223,0
0656,20150328,0
0656,20150322,0
0656,20150213,0
0656,20150329,0
0656,20150311,0
0656,20150225,0
0656,20150301,0
0656,20150216,0
0656,20150314,0
0656,20150208,0
0656,20150220,0
0656,20150206,0
0656,20150124,0
0656,20150115,0
0656,20150105,0
0656,20150315,0
0656,20150111,0
0656,20150203,0
0656,20150305,0
0656,20150319,0
0656,20150324,0
0656,20150321,0
0656,20150214,0
0656,20150310,0
0656,20150228,0
0656,20150302,0
0656,20150121,0
0656,20150308,0
0656,20150101,0
0656,20150304,0
0656,20150226,0
0656,20150125,0
0656,20150104,0
0656,20150130,0
0656,20150331,0
0656,20150221,0
0656,20150224,0
0656,20150207,0
0656,20150122,0
0656,20150222,0
0656,20150202,0
0656,20150120,0
0656,20150119,0
0656,20150123,0
0656,20150117,0
0656,20150103,0
0656,20150107,0
0656,20150110,0
0656,20150312,0
0656,20150212,0
0656,20150215,0
0656,20150205,0
0656,20150127,0
0656,20150128,0
0656,20150113,0
0657,20150312,0
0657,20150318,0
0657,20150325,0
0657,20150329,0
0657,20150331,0
0657,20150328,0
0657,20150322,0
0657,20150324,0
0657,20150314,0
0657,20150320,0
0657,20150326,0
0657,20150330,0
0657,20150317,0
0657,20150327,0
0657,20150321,0
0657,20150315,0
0657,20150316,0
0657,20150311,0
0657,20150313,0
0657,20150323,0
0657,20150319,0
0658,20150208,0
0658,20150210,0
0658,20150211,0
0658,20150216,0
0658,20150218,0
0658,20150225,0
0658,20150301,0
0658,20150304,0
0658,20150307,0
0658,20150309,0
0658,20150311,0
0658,20150314,0
0658,20150317,0
0658,20150319,0
0658,20150320,0
0658,20150322,0
0658,20150324,0
0658,20150328,0
0658,20150330,0
0658,20150326,0
0658,20150316,0
0658,20150306,0
0658,20150221,0
0658,20150223,0
0658,20150213,0
0658,20150219,0
0658,20150226,0
0658,20150209,0
0658,20150206,0
0658,20150313,0
0658,20150323,0
0658,20150303,0
0658,20150227,0
0658,20150325,0
0658,20150214,0
0658,20150215,0
0658,20150305,0
0658,20150331,0
0658,20150315,0
0658,20150224,0
0658,20150217,0
0658,20150222,0
0658,20150207,0
0658,20150212,0
0658,20150308,0
0658,20150318,0
0658,20150321,0
0658,20150228,0
0658,20150205,0
0658,20150327,0
0658,20150329,0
0658,20150310,0
0658,20150312,0
0658,20150302,0
0658,20150220,0
0659,20150104,0
0659,20150114,0
0659,20150122,0
0659,20150121,0
0659,20150125,0
0659,20150127,0
0659,20150128,0
0659,20150205,0
0659,20150206,0
0659,20150207,0
0659,20150215,0
0659,20150217,0
0659,20150220,0
0659,20150224,0
0659,20150226,0
0659,20150329,0
0659,20150331,0
0659,20150120,0
0659,20150305,0
0659,20150324,0
0659,20150314,0
0659,20150304,0
0659,20150129,0
0659,20150131,0
0659,20150110,0
0659,20150111,0
0659,20150130,0
0659,20150325,0
0659,20150315,0
0659,20150222,0
0659,20150327,0
0659,20150318,0
0659,20150321,0
0659,20150212,0
0659,20150308,0
0659,20150312,0
0659,20150310,0
0659,20150228,0
0659,20150302,0
0659,20150319,0
0659,20150320,0
0659,20150322,0
0659,20150309,0
0659,20150211,0
0659,20150112,0
0659,20150102,0
0659,20150202,0
0659,20150219,0
0659,20150123,0
0659,20150328,0
0659,20150323,0
0659,20150213,0
0659,20150203,0
0659,20150313,0
0659,20150317,0
0659,20150307,0
0659,20150126,0
0659,20150301,0
0659,20150210,0
0659,20150216,0
0659,20150303,0
0659,20150221,0
0659,20150124,0
0659,20150201,0
0659,20150113,0
0659,20150116,0
0659,20150106,0
0659,20150227,0
0659,20150214,0
0659,20150119,0
0659,20150204,0
0659,20150103,0
0659,20150117,0
0659,20150118,0
0659,20150101,0
0659,20150109,0
0659,20150326,0
0659,20150316,0
0659,20150306,0
0659,20150223,0
0659,20150209,0
0659,20150105,0
0659,20150330,0
0659,20150311,0
0659,20150218,0
0659,20150225,0
0659,20150208,0
0659,20150115,0
0659,20150107,0
0659,20150108,0
0660,20150106,0
0660,20150107,0
0660,20150108,0
0660,20150114,0
0660,20150118,0
0660,20150120,0
0660,20150122,0
0660,20150123,0
0660,20150129,0
0660,20150131,0
0660,20150204,0
0660,20150217,0
0660,20150222,0
0660,20150224,0
0660,20150303,0
0660,20150306,0
0660,20150313,0
0660,20150316,0
0660,20150325,0
0660,20150331,0
0660,20150113,0
0660,20150330,0
0660,20150318,0
0660,20150320,0
0660,20150322,0
0660,20150328,0
0660,20150308,0
0660,20150312,0
0660,20150225,0
0660,20150227,0
0660,20150215,0
0660,20150302,0
0660,20150310,0
0660,20150207,0
0660,20150205,0
0660,20150124,0
0660,20150104,0
0660,20150314,0
0660,20150324,0
0660,20150315,0
0660,20150327,0
0660,20150219,0
0660,20150209,0
0660,20150213,0
0660,20150305,0
0660,20150203,0
0660,20150317,0
0660,20150223,0
0660,20150121,0
0660,20150212,0
0660,20150130,0
0660,20150321,0
0660,20150202,0
0660,20150119,0
0660,20150103,0
0660,20150109,0
0660,20150226,0
0660,20150307,0
0660,20150220,0
0660,20150311,0
0660,20150206,0
0660,20150304,0
0660,20150228,0
0660,20150301,0
0660,20150216,0
0660,20150218,0
0660,20150208,0
0660,20150117,0
0660,20150127,0
0660,20150128,0
0660,20150115,0
0660,20150326,0
0660,20150105,0
0660,20150319,0
0660,20150210,0
0660,20150125,0
0660,20150110,0
0660,20150329,0
0660,20150309,0
0660,20150211,0
0660,20150201,0
0660,20150112,0
0660,20150116,0
0660,20150102,0
0660,20150323,0
0660,20150221,0
0660,20150214,0
0660,20150126,0
0660,20150111,0
0660,20150101,0
0661,20150115,0
0661,20150116,0
0661,20150118,0
0661,20150121,0
0661,20150201,0
0661,20150204,0
0661,20150206,0
0661,20150208,0
0661,20150211,0
0661,20150214,0
0661,20150216,0
0661,20150217,0
0661,20150225,0
0661,20150224,0
0661,20150301,0
0661,20150305,0
0661,20150307,0
0661,20150310,0
0661,20150308,0
0661,20150311,0
0661,20150313,0
0661,20150316,0
0661,20150315,0
0661,20150320,0
0661,20150322,0
0661,20150325,0
0661,20150328,0
0661,20150331,0
0661,20150306,0
0661,20150323,0
0661,20150318,0
0661,20150303,0
0661,20150227,0
0661,20150219,0
0661,20150207,0
0661,20150209,0
0661,20150126,0
0661,20150124,0
0661,20150312,0
0661,20150326,0
0661,20150330,0
0661,20150223,0
0661,20150329,0
0661,20150314,0
0661,20150213,0
0661,20150304,0
0661,20150221,0
0661,20150215,0
0661,20150203,0
0661,20150319,0
0661,20150210,0
0661,20150324,0
0661,20150129,0
0661,20150131,0
0661,20150309,0
0661,20150220,0
0661,20150122,0
0661,20150130,0
0661,20150111,0
0661,20150112,0
0661,20150114,0
0661,20150321,0
0661,20150226,0
0661,20150228,0
0661,20150302,0
0661,20150125,0
0661,20150317,0
0661,20150218,0
0661,20150222,0
0661,20150202,0
0661,20150120,0
0661,20150123,0
0661,20150127,0
0661,20150117,0
0661,20150119,0
0661,20150327,0
0661,20150212,0
0661,20150205,0
0661,20150128,0
0661,20150113,0
0662,20150101,0
0662,20150103,0
0662,20150109,0
0662,20150111,0
0662,20150113,0
0662,20150112,0
0662,20150119,0
0662,20150123,0
0662,20150124,0
0662,20150131,0
0662,20150202,0
0662,20150204,0
0662,20150205,0
0662,20150210,0
0662,20150208,0
0662,20150211,0
0662,20150214,0
0662,20150212,0
0662,20150215,0
0662,20150218,0
0662,20150220,0
0662,20150227,0
0662,20150309,0
0662,20150313,0
0662,20150311,0
0662,20150315,0
0662,20150316,0
0662,20150317,0
0662,20150319,0
0662,20150323,0
0662,20150325,0
0662,20150330,0
0662,20150118,0
0662,20150331,0
0662,20150327,0
0662,20150321,0
0662,20150307,0
0662,20150226,0
0662,20150219,0
0662,20150228,0
0662,20150301,0
0662,20150216,0
0662,20150303,0
0662,20150213,0
0662,20150203,0
0662,20150128,0
0662,20150201,0
0662,20150206,0
0662,20150125,0
0662,20150108,0
0662,20150115,0
0662,20150105,0
0662,20150221,0
0662,20150326,0
0662,20150318,0
0662,20150305,0
0662,20150308,0
0662,20150310,0
0662,20150223,0
0662,20150320,0
0662,20150129,0
0662,20150322,0
0662,20150117,0
0662,20150107,0
0662,20150120,0
0662,20150114,0
0662,20150130,0
0662,20150104,0
0662,20150302,0
0662,20150122,0
0662,20150328,0
0662,20150306,0
0662,20150222,0
0662,20150225,0
0662,20150126,0
0662,20150209,0
0662,20150127,0
0662,20150312,0
0662,20150110,0
0662,20150116,0
0662,20150329,0
0662,20150102,0
0662,20150106,0
0662,20150324,0
0662,20150314,0
0662,20150304,0
0662,20150217,0
0662,20150224,0
0662,20150207,0
0662,20150121,0
0663,20150114,0
0663,20150115,0
0663,20150116,0
0663,20150120,0
0663,20150121,0
0663,20150123,0
0663,20150122,0
0663,20150124,0
0663,20150128,0
0663,20150129,0
0663,20150130,0
0663,20150131,0
0663,20150202,0
0663,20150201,0
0663,20150203,0
0663,20150204,0
0663,20150206,0
0663,20150205,0
0663,20150208,0
0663,20150209,0
0663,20150212,0
0663,20150211,0
0663,20150213,0
0663,20150215,0
0663,20150216,0
0663,20150218,0
0663,20150219,0
0663,20150221,0
0663,20150225,0
0663,20150226,0
0663,20150224,0
0663,20150228,0
0663,20150301,0
0663,20150227,0
0663,20150302,0
0663,20150303,0
0663,20150305,0
0663,20150304,0
0663,20150307,0
0663,20150308,0
0663,20150311,0
0663,20150312,0
0663,20150315,0
0663,20150313,0
0663,20150314,0
0663,20150316,0
0663,20150317,0
0663,20150318,0
0663,20150319,0
0663,20150321,0
0663,20150320,0
0663,20150322,0
0663,20150324,0
0663,20150323,0
0663,20150325,0
0663,20150326,0
0663,20150327,0
0663,20150330,0
0663,20150331,0
0663,20150329,0
0663,20150328,0
0663,20150217,0
0663,20150207,0
0663,20150310,0
0663,20150306,0
0663,20150222,0
0663,20150223,0
0663,20150113,0
0663,20150112,0
0663,20150220,0
0663,20150210,0
0663,20150214,0
0663,20150125,0
0663,20150127,0
0663,20150117,0
0663,20150118,0
0663,20150126,0
0663,20150111,0
0663,20150309,0
0663,20150119,0
0664,20150113,0
0664,20150114,0
0664,20150115,0
0664,20150117,0
0664,20150118,0
0664,20150119,0
0664,20150122,0
0664,20150123,0
0664,20150124,0
0664,20150125,0
0664,20150127,0
0664,20150128,0
0664,20150129,0
0664,20150130,0
0664,20150201,0
0664,20150131,0
0664,20150202,0
0664,20150204,0
0664,20150203,0
0664,20150205,0
0664,20150207,0
0664,20150206,0
0664,20150208,0
0664,20150209,0
0664,20150210,0
0664,20150211,0
0664,20150212,0
0664,20150214,0
0664,20150213,0
0664,20150217,0
0664,20150215,0
0664,20150216,0
0664,20150219,0
0664,20150218,0
0664,20150220,0
0664,20150221,0
0664,20150222,0
0664,20150223,0
0664,20150224,0
0664,20150227,0
0664,20150225,0
0664,20150226,0
0664,20150228,0
0664,20150302,0
0664,20150301,0
0664,20150303,0
0664,20150304,0
0664,20150306,0
0664,20150307,0
0664,20150305,0
0664,20150309,0
0664,20150308,0
0664,20150310,0
0664,20150121,0
0664,20150112,0
0664,20150111,0
0664,20150116,0
0664,20150120,0
0664,20150126,0
0665,20150105,388025
0665,20150106,1173425
0665,20150107,565675
0665,20150108,860200
0665,20150115,187000
0665,20150116,257125
0665,20150118,752675
0665,20150120,163625
0665,20150127,0
0665,20150128,0
0665,20150129,0
0665,20150130,0
0665,20150201,0
0665,20150131,0
0665,20150206,0
0665,20150208,0
0665,20150214,0
0665,20150213,0
0665,20150217,0
0665,20150218,0
0665,20150219,0
0665,20150303,0
0665,20150307,0
0665,20150313,0
0665,20150318,0
0665,20150316,0
0665,20150317,0
0665,20150323,0
0665,20150324,0
0665,20150326,0
0665,20150327,0
0665,20150329,0
0665,20150331,0
0665,20150114,612425
0665,20150330,0
0665,20150308,0
0665,20150312,0
0665,20150320,0
0665,20150227,0
0665,20150215,0
0665,20150205,0
0665,20150207,0
0665,20150310,0
0665,20150328,0
0665,20150322,0
0665,20150225,0
0665,20150302,0
0665,20150325,0
0665,20150306,0
0665,20150315,0
0665,20150222,0
0665,20150305,0
0665,20150203,0
0665,20150221,0
0665,20150209,0
0665,20150319,0
0665,20150123,4675
0665,20150126,0
0665,20150309,0
0665,20150111,472175
0665,20150112,944350
0665,20150220,0
0665,20150211,0
0665,20150223,0
0665,20150224,0
0665,20150212,0
0665,20150124,0
0665,20150202,0
0665,20150113,46750
0665,20150117,1075250
0665,20150119,378675
0665,20150103,4992900
0665,20150204,0
0665,20150314,0
0665,20150121,23375
0665,20150122,28050
0665,20150101,10191500
0665,20150102,4399175
0665,20150304,0
0665,20150104,294525
0665,20150321,0
0665,20150311,0
0665,20150228,0
0665,20150301,0
0665,20150216,0
0665,20150210,0
0665,20150226,0
0665,20150125,0
0665,20150109,238425
0665,20150110,285175
0666,20150103,0
0666,20150109,0
0666,20150110,0
0666,20150113,0
0666,20150119,0
0666,20150125,0
0666,20150126,0
0666,20150202,0
0666,20150207,0
0666,20150212,0
0666,20150217,0
0666,20150221,0
0666,20150223,0
0666,20150226,0
0666,20150227,0
0666,20150305,0
0666,20150310,0
0666,20150315,0
0666,20150320,0
0666,20150328,0
0666,20150326,0
0666,20150112,0
0666,20150121,0
0666,20150329,0
0666,20150331,0
0666,20150307,0
0666,20150319,0
0666,20150321,0
0666,20150220,0
0666,20150311,0
0666,20150224,0
0666,20150211,0
0666,20150214,0
0666,20150309,0
0666,20150317,0
0666,20150210,0
0666,20150122,0
0666,20150228,0
0666,20150204,0
0666,20150301,0
0666,20150216,0
0666,20150101,0
0666,20150102,0
0666,20150218,0
0666,20150208,0
0666,20150127,0
0666,20150128,0
0666,20150117,0
0666,20150118,0
0666,20150327,0
0666,20150107,0
0666,20150108,0
0666,20150323,0
0666,20150314,0
0666,20150304,0
0666,20150330,0
0666,20150219,0
0666,20150209,0
0666,20150111,0
0666,20150130,0
0666,20150201,0
0666,20150116,0
0666,20150106,0
0666,20150225,0
0666,20150324,0
0666,20150215,0
0666,20150205,0
0666,20150306,0
0666,20150115,0
0666,20150325,0
0666,20150316,0
0666,20150213,0
0666,20150131,0
0666,20150203,0
0666,20150206,0
0666,20150123,0
0666,20150318,0
0666,20150322,0
0666,20150308,0
0666,20150312,0
0666,20150302,0
0666,20150124,0
0666,20150114,0
0666,20150104,0
0666,20150313,0
0666,20150303,0
0666,20150222,0
0666,20150129,0
0666,20150120,0
0666,20150105,0
0671,20150212,0
0671,20150213,0
0671,20150214,0
0671,20150215,0
0671,20150218,0
0671,20150216,0
0671,20150219,0
0671,20150220,0
0671,20150223,0
0671,20150227,0
0671,20150228,0
0671,20150226,0
0671,20150301,0
0671,20150303,0
0671,20150302,0
0671,20150307,0
0671,20150308,0
0671,20150311,0
0671,20150310,0
0671,20150313,0
0671,20150312,0
0671,20150315,0
0671,20150314,0
0671,20150321,0
0671,20150322,0
0671,20150325,0
0671,20150323,0
0671,20150326,0
0671,20150327,0
0671,20150330,0
0671,20150328,0
0671,20150331,0
0671,20150329,0
0671,20150324,0
0671,20150309,0
0671,20150319,0
0671,20150304,0
0671,20150224,0
0671,20150305,0
0671,20150222,0
0671,20150317,0
0671,20150210,446250
0671,20150221,0
0671,20150209,0
0671,20150320,0
0671,20150211,0
0671,20150217,0
0671,20150207,0
0671,20150208,641750
0671,20150316,0
0671,20150318,0
0671,20150306,0
0671,20150225,0
0671,20150206,0
0676,20150104,0
0676,20150106,0
0676,20150114,0
0676,20150116,0
0676,20150121,0
0676,20150122,0
0676,20150126,0
0676,20150127,0
0676,20150128,0
0676,20150203,0
0676,20150205,0
0676,20150207,0
0676,20150209,0
0676,20150213,0
0676,20150217,0
0676,20150219,0
0676,20150220,0
0676,20150221,0
0676,20150223,0
0676,20150224,0
0676,20150228,0
0676,20150302,0
0676,20150310,0
0676,20150308,0
0676,20150312,0
0676,20150318,0
0676,20150321,0
0676,20150327,0
0676,20150329,0
0676,20150331,0
0676,20150113,0
0676,20150325,0
0676,20150315,0
0676,20150222,0
0676,20150212,0
0676,20150305,0
0676,20150202,0
0676,20150123,0
0676,20150103,0
0676,20150131,0
0676,20150117,0
0676,20150119,0
0676,20150120,0
0676,20150110,0
0676,20150129,0
0676,20150324,0
0676,20150109,0
0676,20150314,0
0676,20150304,0
0676,20150317,0
0676,20150311,0
0676,20150301,0
0676,20150215,0
0676,20150307,0
0676,20150225,0
0676,20150216,0
0676,20150206,0
0676,20150208,0
0676,20150124,0
0676,20150323,0
0676,20150118,0
0676,20150313,0
0676,20150130,0
0676,20150107,0
0676,20150108,0
0676,20150303,0
0676,20150330,0
0676,20150326,0
0676,20150125,0
0676,20150316,0
0676,20150306,0
0676,20150105,0
0676,20150226,0
0676,20150218,0
0676,20150111,0
0676,20150328,0
0676,20150320,0
0676,20150322,0
0676,20150210,0
0676,20150115,0
0676,20150201,0
0676,20150319,0
0676,20150309,0
0676,20150227,0
0676,20150211,0
0676,20150214,0
0676,20150204,0
0676,20150112,0
0676,20150101,0
0676,20150102,0
0682,20150115,0
0682,20150121,0
0682,20150122,0
0682,20150123,0
0682,20150130,0
0682,20150203,0
0682,20150204,0
0682,20150206,0
0682,20150214,0
0682,20150213,0
0682,20150216,0
0682,20150219,0
0682,20150222,0
0682,20150301,0
0682,20150303,0
0682,20150306,0
0682,20150313,0
0682,20150316,0
0682,20150324,0
0682,20150329,0
0682,20150331,0
0682,20150328,0
0682,20150320,0
0682,20150322,0
0682,20150318,0
0682,20150308,0
0682,20150310,0
0682,20150312,0
0682,20150326,0
0682,20150302,0
0682,20150217,0
0682,20150207,0
0682,20150225,0
0682,20150215,0
0682,20150205,0
0682,20150124,0
0682,20150114,0
0682,20150330,0
0682,20150227,0
0682,20150209,0
0682,20150327,0
0682,20150325,0
0682,20150226,0
0682,20150211,0
0682,20150201,0
0682,20150116,0
0682,20150311,0
0682,20150228,0
0682,20150305,0
0682,20150218,0
0682,20150208,0
0682,20150319,0
0682,20150323,0
0682,20150129,0
0682,20150131,0
0682,20150314,0
0682,20150304,0
0682,20150317,0
0682,20150307,0
0682,20150221,0
0682,20150309,0
0682,20150220,0
0682,20150126,0
0682,20150210,0
0682,20150120,0
0682,20150315,0
0682,20150321,0
0682,20150125,0
0682,20150119,0
0682,20150224,0
0682,20150127,0
0682,20150118,0
0682,20150117,0
0682,20150223,0
0682,20150212,0
0682,20150202,0
0682,20150128,0
0683,20150102,0
0683,20150106,0
0683,20150112,0
0683,20150114,0
0683,20150120,0
0683,20150122,0
0683,20150123,0
0683,20150129,0
0683,20150130,0
0683,20150201,0
0683,20150203,0
0683,20150209,0
0683,20150211,0
0683,20150213,0
0683,20150219,0
0683,20150222,0
0683,20150220,0
0683,20150303,0
0683,20150306,0
0683,20150309,0
0683,20150313,0
0683,20150316,0
0683,20150318,0
0683,20150325,0
0683,20150329,0
0683,20150310,0
0683,20150314,0
0683,20150320,0
0683,20150227,0
0683,20150215,0
0683,20150225,0
0683,20150207,0
0683,20150212,0
0683,20150205,0
0683,20150308,0
0683,20150312,0
0683,20150113,0
0683,20150328,0
0683,20150322,0
0683,20150302,0
0683,20150324,0
0683,20150331,0
0683,20150315,0
0683,20150217,0
0683,20150317,0
0683,20150121,0
0683,20150214,0
0683,20150321,0
0683,20150126,0
0683,20150307,0
0683,20150311,0
0683,20150118,0
0683,20150226,0
0683,20150228,0
0683,20150301,0
0683,20150124,0
0683,20150208,0
0683,20150319,0
0683,20150216,0
0683,20150131,0
0683,20150206,0
0683,20150304,0
0683,20150127,0
0683,20150128,0
0683,20150108,0
0683,20150210,0
0683,20150224,0
0683,20150218,0
0683,20150221,0
0683,20150111,0
0683,20150101,0
0683,20150204,0
0683,20150116,0
0683,20150326,0
0683,20150330,0
0683,20150305,0
0683,20150223,0
0683,20150202,0
0683,20150110,0
0683,20150117,0
0683,20150103,0
0683,20150107,0
0683,20150104,0
0683,20150327,0
0683,20150125,0
0683,20150115,0
0683,20150105,0
0683,20150323,0
0683,20150119,0
0683,20150109,0
0684,20150104,0
0684,20150106,0
0684,20150114,0
0684,20150116,0
0684,20150120,0
0684,20150121,0
0684,20150126,0
0684,20150127,0
0684,20150129,0
0684,20150130,0
0684,20150131,0
0684,20150203,0
0684,20150207,0
0684,20150217,0
0684,20150219,0
0684,20150220,0
0684,20150221,0
0684,20150222,0
0684,20150303,0
0684,20150306,0
0684,20150308,0
0684,20150310,0
0684,20150312,0
0684,20150318,0
0684,20150325,0
0684,20150331,0
0684,20150329,0
0684,20150113,0
0684,20150324,0
0684,20150320,0
0684,20150315,0
0684,20150322,0
0684,20150314,0
0684,20150328,0
0684,20150304,0
0684,20150302,0
0684,20150123,0
0684,20150103,0
0684,20150119,0
0684,20150225,0
0684,20150212,0
0684,20150319,0
0684,20150327,0
0684,20150309,0
0684,20150224,0
0684,20150209,0
0684,20150227,0
0684,20150215,0
0684,20150210,0
0684,20150112,0
0684,20150313,0
0684,20150115,0
0684,20150101,0
0684,20150111,0
0684,20150202,0
0684,20150205,0
0684,20150305,0
0684,20150125,0
0684,20150105,0
0684,20150214,0
0684,20150218,0
0684,20150204,0
0684,20150211,0
0684,20150201,0
0684,20150122,0
0684,20150323,0
0684,20150102,0
0684,20150124,0
0684,20150109,0
0684,20150316,0
0684,20150321,0
0684,20150307,0
0684,20150226,0
0684,20150228,0
0684,20150301,0
0684,20150216,0
0684,20150208,0
0684,20150213,0
0684,20150206,0
0684,20150128,0
0684,20150118,0
0684,20150108,0
0684,20150326,0
0684,20150330,0
0684,20150317,0
0684,20150311,0
0684,20150223,0
0684,20150117,0
0684,20150107,0
0684,20150110,0
0689,20150102,0
0689,20150103,0
0689,20150104,0
0689,20150106,0
0689,20150107,0
0689,20150108,0
0689,20150109,0
0689,20150110,0
0689,20150111,0
0689,20150112,0
0689,20150113,0
0689,20150114,0
0689,20150115,0
0689,20150116,0
0689,20150118,0
0689,20150120,0
0689,20150119,0
0689,20150121,0
0689,20150122,0
0689,20150123,0
0689,20150124,0
0689,20150125,0
0689,20150126,0
0689,20150127,0
0689,20150128,0
0689,20150129,0
0689,20150130,0
0689,20150131,0
0689,20150202,0
0689,20150201,0
0689,20150203,0
0689,20150204,0
0689,20150205,0
0689,20150206,0
0689,20150207,0
0689,20150208,0
0689,20150209,0
0689,20150210,0
0689,20150212,0
0689,20150211,0
0689,20150213,0
0689,20150215,0
0689,20150214,0
0689,20150216,0
0689,20150217,0
0689,20150218,0
0689,20150219,0
0689,20150222,0
0689,20150223,0
0689,20150220,0
0689,20150221,0
0689,20150224,0
0689,20150225,0
0689,20150226,0
0689,20150228,0
0689,20150227,0
0689,20150301,0
0689,20150302,0
0689,20150304,0
0689,20150305,0
0689,20150303,0
0689,20150306,0
0689,20150308,0
0689,20150307,0
0689,20150310,0
0689,20150311,0
0689,20150309,0
0689,20150312,0
0689,20150313,0
0689,20150314,0
0689,20150315,0
0689,20150318,0
0689,20150316,0
0689,20150317,0
0689,20150321,0
0689,20150320,0
0689,20150322,0
0689,20150323,0
0689,20150325,0
0689,20150324,0
0689,20150326,0
0689,20150328,0
0689,20150327,0
0689,20150330,0
0689,20150331,0
0689,20150329,0
0689,20150319,0
0689,20150101,0
0689,20150117,0
0689,20150105,0
0690,20150115,0
0690,20150118,0
0690,20150121,467500
0690,20150120,0
0690,20150124,0
0690,20150125,0
0690,20150130,68816000
0690,20150204,109137875
0690,20150206,117019925
0690,20150208,146664100
0690,20150214,134167825
0690,20150216,165116325
0690,20150220,103612025
0690,20150224,98843525
0690,20150225,103280100
0690,20150301,494549550
0690,20150304,145135375
0690,20150309,98132925
0690,20150307,122480325
0690,20150311,122901075
0690,20150313,114939550
0690,20150319,75562025
0690,20150320,154200200
0690,20150322,76880375
0690,20150324,128927150
0690,20150328,111059300
0690,20150318,97805675
0690,20150323,76623250
0690,20150326,141372000
0690,20150219,125836975
0690,20150303,145186800
0690,20150310,104495600
0690,20150312,120727200
0690,20150227,93205475
0690,20150316,101405425
0690,20150217,157510100
0690,20150306,128244600
0690,20150203,109282800
0690,20150207,145939475
0690,20150209,136439875
0690,20150330,95865550
0690,20150223,113214475
0690,20150308,106935950
0690,20150314,94930550
0690,20150211,117786625
0690,20150213,135897575
0690,20150201,230145575
0690,20150317,89241075
0690,20150116,1477300
0690,20150215,116430875
0690,20150119,0
0690,20150222,130395100
0690,20150329,80956975
0690,20150331,67034825
0690,20150131,73215175
0690,20150202,140446350
0690,20150127,3777400
0690,20150221,148272300
0690,20150126,972400
0690,20150122,224400
0690,20150210,148636950
0690,20150129,63458450
0690,20150114,0
0690,20150327,107973800
0690,20150321,112616075
0690,20150226,102826625
0690,20150302,250575325
0690,20150212,111741850
0690,20150128,86529575
0690,20150325,178094125
0690,20150315,87833900
0690,20150305,139244875
0690,20150218,139880675
0690,20150123,14025
0690,20150117,0
0690,20150228,131451650
0690,20150205,120488775
0690,20150113,0
0692,20150101,0
0692,20150102,0
0692,20150103,0
0692,20150104,0
0692,20150105,0
0692,20150106,0
0692,20150107,0
0692,20150108,0
0692,20150109,0
0692,20150111,0
0692,20150110,0
0692,20150112,0
0692,20150113,167481875
0692,20150113,0
0692,20150114,0
0692,20150115,0
0692,20150117,0
0692,20150116,0
0692,20150118,0
0692,20150119,0
0692,20150120,0
0692,20150121,0
0692,20150122,0
0692,20150123,0
0692,20150124,0
0692,20150125,157968250
0692,20150125,0
0692,20150126,0
0692,20150127,0
0692,20150128,218579625
0692,20150128,0
0692,20150129,0
0692,20150130,0
0692,20150201,0
0692,20150131,0
0692,20150202,0
0692,20150203,0
0692,20150204,0
0692,20150205,253656150
0692,20150205,0
0692,20150206,0
0692,20150207,0
0692,20150208,0
0692,20150207,152535900
0692,20150209,0
0692,20150210,0
0692,20150211,0
0692,20150212,0
0692,20150212,105697075
0692,20150214,0
0692,20150216,0
0692,20150217,0
0692,20150215,0
0692,20150218,0
0692,20150219,0
0692,20150217,209776600
